종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
331910,KOSEF Fn중소형,20870,210,1.02,20898.15,20765,20870,20745,52,1083535,7930600000,0,380000,FnGuide-키움 스마트 중소형주 지수,2083.06,21.41,1.04
100910,KOSEF KRX100,5395,65,1.22,5393.47,5330,5405,5330,1171,6289250,9711000000,0,1800000,KRX 100,5364.4,59.74,1.13
450120,KOSEF SK그룹대표주,11620,145,1.26,11609.21,11530,11650,11530,544,6310635,6391000000,0,550000,FnGuide SK그룹대표주 지수,1107.59,8.86,0.81
104530,KOSEF 고배당,8250,-60,-0.72,8238.43,8315,8315,8220,11902,97988645,14025000000,0,1700000,MKF 웰스 고배당20,8210.94,-59.78,-0.72
148070,KOSEF 국고채10년,109505,-360,-0.33,109576.48,109865,109865,109395,7300,799955080,6.60315E+11,0,6030000,KIS 10년 국고채 지수 (총수익),14806.74,-25.55,-0.17
167860,KOSEF 국고채10년레버리지,102810,-400,-0.39,102694.26,103385,103385,102460,669,68612280,14393400000,0,140000,KIS 10년 국고채 지수 (총수익),14806.74,-25.55,-0.17
114470,KOSEF 국고채3년,108295,90,0.08,108254.65,108335,108345,108235,6610,715830260,25990800000,0,240000,KTB INDEX(시장가격),10242.03,-4.6,-0.04
130730,KOSEF 단기자금,103520,20,0.02,103514.01,103505,103525,103505,912,94408055,1.76295E+11,0,1703000,MK 머니마켓 지수(총수익),13386.05,0.93,0.01
411860,KOSEF 독일DAX,10400,-65,-0.62,10392.52,10435,10435,10350,32,332615,6760000000,0,650000,DAX Index(PR),6242.17,0,0
394340,KOSEF 릭소글로벌디지털경제MSCI,8605,-65,-0.75,8478.47,8605,8605,8605,30,258150,5163000000,0,600000,MSCI ACWI IMI 디지털 이코노미 ESG 지수(시장가격),3351.43,2.56,0.08
394350,KOSEF 릭소글로벌퓨처모빌리티MSCI,10600,-90,-0.84,10568.68,10690,10690,10600,1000,10606225,34980000000,0,3300000,MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격),2501.34,1.62,0.06
430500,KOSEF 물가채KIS,105905,95,0.09,105945.36,106090,106115,105905,50,5302625,10590500000,0,100000,KIS TIPS 지수(총수익),12869.8,-25.17,-0.2
426330,KOSEF 미국ETF산업STOXX,10820,-125,-1.14,10900.01,10910,10910,10820,33,358050,3246000000,0,300000,STOXX USA ETF Industry Index (KRW),234.09,0,0
449770,KOSEF 미국S&P500,11820,10,0.08,11796.69,11815,11850,11790,3829,45217295,13002000000,0,1100000,S&P 500,4499.38,0,0
449780,KOSEF 미국S&P500(H),11580,-10,-0.09,11575.26,11575,11590,11565,3363,38910480,9264000000,0,800000,S&P 500,4499.38,0,0
453080,KOSEF 미국나스닥100(H),12775,-25,-0.2,12745.88,12750,12780,12745,11385,145334360,12775000000,0,1000000,NASDAQ 100,15273.05,0,0
138230,KOSEF 미국달러선물,14390,-5,-0.03,14382.37,14400,14435,14375,2022,29113385,35399400000,0,2460000,미국달러선물지수,1396.05,0.11,0.01
225800,KOSEF 미국달러선물레버리지,12140,5,0.04,12119.7,12150,12230,12130,4732,57543770,13839600000,0,1140000,미국달러선물지수,1396.05,0.11,0.01
139660,KOSEF 미국달러선물인버스,9000,0,0,9009.05,8990,9000,8960,1122,10078055,9180000000,0,1020000,미국달러선물지수,1396.05,0.11,0.01
230480,KOSEF 미국달러선물인버스2X,5900,0,0,5908.89,5890,5900,5850,10538,61879025,10856000000,0,1840000,미국달러선물지수,1396.05,0.11,0.01
373790,KOSEF 미국방어배당성장나스닥,13235,5,0.04,13193.93,13250,13250,13155,3255,42901290,7941000000,0,600000,Nasdaq US Low Volatility Dividend Achievers Index,1154.11,0,0
104520,KOSEF 블루칩,7835,40,0.51,7840.18,7795,7835,7785,62,484940,10185500000,0,1300000,MKF 블루칩,7822.55,32.02,0.41
200250,KOSEF 인도Nifty50(합성),20080,-30,-0.15,20058.66,20110,20210,20010,132523,2665907420,1.9076E+11,0,9500000,Nifty 50 Index,19570.85,0,0
441330,KOSEF 차이나A50커넥트MSCI,8950,-10,-0.11,8985.73,9010,9010,8950,50411,452746775,11635000000,0,1300000,MSCI China A50 Connect Index,2134.67,-3.13,-0.15
445930,KOSEF 차이나A50커넥트레버리지MSCI(합성H),9940,55,0.56,9970.76,9925,9940,9920,220,2183300,6461000000,0,650000,MSCI China A50 Connect Index,2134.67,-3.13,-0.15
445950,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9420,10,0.11,9506.68,0,0,0,0,0,6123000000,0,650000,MSCI China A50 Connect Index,2134.67,-3.13,-0.15
454180,KOSEF 차이나내수소비TOP CSI,9025,25,0.28,9078.46,9065,9065,8965,886,7955260,6768750000,0,750000,CSI SH-HK-SZ Consumer Top Index,2290.82,0,0
316670,KOSEF 코스닥150,7340,175,2.44,7374.51,7190,7390,7190,50565,371570615,16148000000,0,2200000,코스닥 150,1474.57,32.89,2.28
291630,KOSEF 코스닥150선물레버리지,6305,290,4.82,6340.63,5980,6405,5950,55036,343746345,7124650000,0,1130000,F-코스닥150 지수,1714.32,42.74,2.56
291620,KOSEF 코스닥150선물인버스,6425,-160,-2.43,6405.08,6585,6595,6365,17673,114343420,3983500000,0,620000,F-코스닥150 지수,1714.32,42.74,2.56
153270,KOSEF 코스피100,25850,295,1.15,25843.99,25695,25890,25695,648,16682510,8272000000,0,320000,코스피 100,2575.07,27.12,1.06
122260,KOSEF 통안채1년,103600,35,0.03,103591.46,103600,103600,103595,607,62883990,44548000000,0,430000,MK 통안채지수(총수익),13871.12,-0.77,-0.01
451060,KTOP K200액티브,10690,130,1.23,10711.26,10610,10705,10610,21559,230384295,1.31487E+11,0,12300000,코스피 200,341.62,3.67,1.09
463290,KTOP 단기금융채액티브,100135,15,0.01,100137.96,100130,100135,100130,4025,403033305,1.10149E+11,0,1100000,MK 머니마켓 지수(총수익),13386.05,0.93,0.01
168300,KTOP 코스피50,24025,280,1.18,24099.88,23830,24100,23830,111,2665585,10811250000,0,450000,코스피 50,2360.2,25.65,1.1
462900,KoAct 바이오헬스케어액티브,11035,555,5.3,11027.17,10535,11035,10535,1911785,20759903865,33656750000,0,3050000,iSelect 바이오헬스케어 PR 지수,1681.82,92.55,5.82
407170,MASTER 스마트커머스액티브,7025,-25,-0.35,7031.34,7045,7045,7015,347,2435335,3863750000,0,550000,FnGuide 스마트커머스 지수,736.65,3.31,0.45
407160,MASTER 테크미디어텔레콤액티브,8510,25,0.29,8525.44,8465,8525,8465,132,1119235,5531500000,0,650000,FnGuide TMT 지수,1794.25,10.5,0.59
411540,SOL 200 Top10,9035,130,1.46,9039.42,8915,9055,8915,746,6714935,39754000000,0,4400000,코스피 200 Top 10 지수,1375.93,20.51,1.51
295040,SOL 200TR,12160,130,1.08,12187.95,12100,12185,12100,1193,14527630,1.95168E+11,0,16050000,코스피 200 TR,427.58,4.56,1.08
449540,SOL 24-06 국고채액티브,102540,-45,-0.04,102567.15,102545,102555,102540,94,9639235,10254000000,0,100000,KAP 24-06 무위험채권 총수익 지수,103.39,0,0
462540,SOL 25-09 회사채(AA-이상)액티브,50025,0,0,50032.65,50040,50040,50025,60514,3027704270,1.02551E+11,0,2050000,"KAP 25-09 크레딧 채권지수(AA- 이상, 총수익)",100,0,0
455860,SOL 2차전지소부장Fn,10550,190,1.83,10554.87,10330,10705,10225,1344955,14214813630,2.3843E+11,0,22600000,FnGuide 2차전지 소부장 지수(PR),6547.8,125.1,1.95
444200,SOL KEDI메가테크액티브,12740,155,1.23,12730.7,12590,12740,12585,2964,37527915,8281000000,0,650000,KEDI 메가테크지수(PR),2395.04,27.74,1.17
363510,SOL KIS단기통안채,104235,10,0.01,104216.56,104235,104235,104235,1,104235,24807930000,0,238000,KIS 단기통안채 Index(총수익),11708.52,0.83,0.01
292500,SOL KRX300,16365,240,1.49,16371.76,16250,16365,16250,1012,16446355,9819000000,0,600000,KRX 300,1590.13,17.55,1.12
404650,SOL KRX기후변화솔루션,13320,220,1.68,13377.53,13110,13425,13110,7039,94212295,7992000000,0,600000,KRX 기후변화 솔루션지수,2556.52,47.63,1.9
438570,SOL 국고채10년,102715,110,0.11,102677.23,102870,102895,102610,1373,141083225,97579250000,0,950000,KAP 국고채10년지수(총수익지수),103.49,-0.18,-0.17
438560,SOL 국고채3년,103030,65,0.06,102987.04,103055,103055,103030,6,618215,17824190000,0,173000,KAP 국고채3년지수(총수익지수),110.64,-0.05,-0.05
400590,SOL 글로벌탄소배출권선물IHS(합성),13150,160,1.23,13061.86,13025,13150,12995,8546,111430630,26300000000,0,2000000,IHS Markit Global Carbon Index(Total Return),713.37,0,0
461600,SOL 미국30년국채액티브(H),9785,0,0,9783.98,9770,9800,9765,128300,1256552235,7828000000,0,800000,KAP 미국채 20Y+ 지수(시장가격),69.09,0,0
433330,SOL 미국S&P500,12325,5,0.04,12328.17,12365,12375,12325,14800,182761845,49300000000,0,4000000,S&P 500,4499.38,0,0
399110,SOL 미국S&P500ESG,11680,-15,-0.13,11664.21,11680,11715,11655,19654,229402455,24528000000,0,2100000,S&P500 ESG(PR),398.61,0,0
447620,SOL 미국TOP5채권혼합40 Solactive,11300,0,0,11274.67,11300,11310,11265,18296,206701310,20340000000,0,1800000,Solactive US TOP5 Balanced40 Index,1587.74,0,0
446720,SOL 미국배당다우존스,9635,5,0.05,9621.3,9630,9665,9620,396594,3822523260,2.61109E+11,0,27100000,Dow Jones U.S. Dividend 100 Price Return Index,5264.31,0,0
452360,SOL 미국배당다우존스(H),10540,-10,-0.09,10525.81,10530,10545,10520,208330,2194229645,60078000000,0,5700000,Dow Jones U.S. Dividend 100 Price Return Index,5264.31,0,0
455850,SOL 반도체소부장Fn,12435,-5,-0.04,12452.5,12340,12555,12235,1519245,18850320705,2.57405E+11,0,20700000,FnGuide 반도체 소부장 지수,2125.36,2.25,0.11
400580,SOL 유럽탄소배출권선물S&P(H),12995,260,2.04,12920.05,12870,12995,12820,7422,95708310,9096500000,0,700000,S&P GSCI Carbon Emission Allowances(EUA)(EUR)ER,278.82,3.81,1.39
459370,SOL 유럽탄소배출권선물인버스ICE(H),10665,-175,-1.61,10759.97,10790,10790,10665,5245,56302415,8532000000,0,800000,ICE EUA Carbon Futures Custom Roll Index(Excess Return),1526.71,0,0
436140,SOL 종합채권(AA-이상)액티브,101390,-25,-0.02,101403.89,101425,101425,101390,42,4258835,3.501E+11,0,3453000,"KAP K-종합채권지수(AA-이상, 총수익)",146.43,0,0
220130,SOL 차이나강소기업CSI500(합성 H),4740,-20,-0.42,4743.55,4780,4780,4740,107,507805,4266000000,0,900000,CSI 500 지수,6020.38,-45.72,-0.75
415760,SOL 차이나육성산업액티브(합성),7010,-20,-0.28,7093.98,7050,7070,6975,1588,11122520,7711000000,0,1100000,STAR 50 Index(Price Return),957.42,-8.11,-0.84
413220,SOL 차이나태양광CSI(합성),6285,-30,-0.48,6359.59,6345,6345,6235,2719,17019240,7542000000,0,1200000,CSI Photovoltaic Industry Index(PR),3503.12,-17.95,-0.51
450910,SOL 코스닥150,14500,440,3.13,14539.03,14130,14535,14130,30,431420,28130000000,0,1940000,코스닥 150,1474.57,32.89,2.28
423170,SOL 한국형글로벌반도체액티브,12530,-65,-0.52,12483.58,12395,12575,12395,21665,271775675,13281800000,0,1060000,S&P Global Semiconductor Korea Tilted Index(PR),5462.55,-51.69,-0.94
429980,SOL 한국형글로벌전기차&2차전지액티브,11380,110,0.98,11411.15,11320,11380,11275,4805,54393810,8421200000,0,740000,FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR),293.29,0.88,0.3
429990,SOL 한국형글로벌플랫폼&메타버스액티브,11240,-60,-0.53,11329.74,11335,11335,11240,310,3487375,5844800000,0,520000,Dow Jones Internet Korea Tilted Index(PR),184.78,0.48,0.26
102110,TIGER 200,34245,385,1.14,34336.84,33940,34340,33935,635895,21765300645,2.48105E+12,0,72450000,코스피 200,341.62,3.67,1.09
139260,TIGER 200 IT,31780,445,1.42,31764.11,31290,31790,31290,98581,3123826470,8.38992E+11,0,26400000,코스피 200 정보기술,3217.02,39.86,1.25
139220,TIGER 200 건설,3370,40,1.2,3368.23,3330,3375,3315,33654,112923430,21028800000,0,6240000,코스피 200 건설,333.54,2.23,0.67
139290,TIGER 200 경기소비재,14740,145,0.99,14742.21,14580,14740,14540,609,8866480,5306400000,0,360000,코스피 200 경기소비재,1474.23,12.64,0.86
139270,TIGER 200 금융,6080,-65,-1.06,6082.81,6120,6120,6060,5190,31636135,9728000000,0,1600000,코스피 200 금융,614.48,-7.14,-1.15
227550,TIGER 200 산업재,6595,90,1.38,6613.72,6540,6600,6540,79,519310,5935500000,0,900000,코스피 200 산업재,651.82,8.64,1.34
227560,TIGER 200 생활소비재,7680,-30,-0.39,7704.75,7780,7780,7665,4413,33947700,3532800000,0,460000,코스피 200 생활소비재,784.39,-1.04,-0.13
139250,TIGER 200 에너지화학,15555,10,0.06,15597.06,15555,15675,15515,27316,425781365,51020400000,0,3280000,코스피 200 에너지/화학,1552.17,5.86,0.38
139230,TIGER 200 중공업,3960,-5,-0.13,3983.74,3935,3980,3920,567973,2246914795,90684000000,0,22900000,코스피 200 중공업,375.33,0.47,0.13
139240,TIGER 200 철강소재,9595,-25,-0.26,9634.53,9715,9715,9560,225786,2163518760,15160100000,0,1580000,코스피 200 철강/소재,964.12,-2.82,-0.29
227540,TIGER 200 헬스케어,17905,1025,6.07,17912.23,16940,17970,16940,115813,2043478905,43330100000,0,2420000,코스피 200 헬스케어,1812.54,100.98,5.9
243880,TIGER 200IT레버리지,39675,935,2.41,39762.69,39100,39915,38950,6311,249339200,29756250000,0,750000,코스피 200 정보기술,3217.02,39.86,1.25
310960,TIGER 200TR,19035,215,1.14,19063,18930,19035,18900,406,7709870,28552500000,0,1500000,코스피 200 TR,427.6,4.58,1.08
252000,TIGER 200동일가중,10950,-40,-0.36,10984.13,10915,10960,10910,24,262030,10402500000,0,950000,코스피 200 동일가중지수,2120.6,16.22,0.77
267770,TIGER 200선물레버리지,13075,285,2.23,13075.4,12880,13125,12835,54780,712919685,78450000000,0,6000000,코스피 200 선물지수,1723.42,15.86,0.93
252710,TIGER 200선물인버스2X,2645,-50,-1.86,2640.24,2690,2695,2630,1029940,2732251255,1.058E+11,0,40000000,코스피 200 선물지수,1723.42,15.86,0.93
243890,TIGER 200에너지화학레버리지,10825,30,0.28,10856.49,10650,10975,10650,825,8904635,4330000000,0,400000,코스피 200 에너지/화학,1552.17,5.86,0.38
315270,TIGER 200커뮤니케이션서비스,17745,25,0.14,17738.89,17720,17855,17720,165404,2939442915,5323500000,0,300000,코스피 200 커뮤니케이션서비스,1767.96,5.23,0.3
166400,TIGER 200커버드콜5%OTM,12310,140,1.15,12329.51,12185,12310,12185,250,3063545,6155000000,0,500000,코스피 200 커버드콜 5% OTM,333,3.57,1.08
289480,TIGER 200커버드콜ATM,8715,35,0.4,8746.82,8685,8735,8670,33490,291546310,14815500000,0,1700000,코스피 200 커버드콜 ATM 지수,1160.36,11.63,1.01
447780,TIGER 23-12 국공채액티브,205780,10,0,205792.01,205780,205825,205775,611,125734475,2.15555E+11,0,1047500,KIS 국공채 2312만기형 지수(총수익지수),102.63,0,0
453530,TIGER 24-04 회사채(A+이상)액티브,50795,-5,-0.01,50765.76,50800,50800,50790,32229,1637149425,3.28745E+11,0,6472000,KIS 회사채2404만기형 지수 (총수익지수),102.65,0,0
447820,TIGER 24-10 회사채(A+이상)액티브,53035,-20,-0.04,53008.47,53040,53050,53025,42170,2236571245,5.96219E+11,0,11242000,KIS 회사채 2410만기형 지수(총수익지수),101.94,0,0
453540,TIGER 25-10 회사채(A+이상)액티브,50585,-15,-0.03,50556.09,50595,50610,50575,39575,2002229240,3.63403E+11,0,7184000,KIS 회사채2510만기형 지수 (총수익지수),100.28,0,0
462010,TIGER 2차전지소재Fn,11300,225,2.03,11300.38,11035,11490,10935,7849943,89043160615,6.6218E+11,0,58600000,FnGuide 2차전지소재 (Price Return) 지수,3878.55,78.92,2.08
305540,TIGER 2차전지테마,34885,745,2.18,34842.53,33970,35170,33800,1898877,66188378310,1.33958E+12,0,38400000,WISE 2차전지 테마 지수,12998.14,285.28,2.24
365040,TIGER AI코리아그로스액티브,12065,95,0.79,12099.79,12080,12095,12035,5151,62199730,14478000000,0,1200000,코스피,2605.07,31.09,1.21
357870,TIGER CD금리투자KIS(합성),52805,5,0.01,52800.3,52800,52805,52800,213956,11297752725,5.22527E+12,0,98954000,KIS CD Index(총수익),11542.52,2.33,0.02
400970,TIGER Fn메타버스,8695,-15,-0.17,8713.31,8675,8760,8640,137404,1194765075,1.57814E+11,0,18150000,FnGuide 메타버스테마 지수,1825.19,-7.05,-0.38
396500,TIGER Fn반도체TOP10,9270,60,0.65,9265.09,9185,9320,9185,727126,6729290720,4.88066E+11,0,52650000,FnGuide 반도체TOP10 지수,2376.49,13.57,0.57
377990,TIGER Fn신재생에너지,9975,290,2.99,9978.4,9745,9985,9675,56248,553058250,23940000000,0,2400000,FnGuide 신재생에너지 지수,1890.72,53.62,2.92
417630,TIGER KEDI혁신기업ESG30,10795,220,2.08,10818.61,10630,10820,10630,81733,874427055,38862000000,0,3600000,KEDI 혁신기업ESG30 지수(시장가격 지수),2684.62,57.38,2.18
449170,TIGER KOFR금리액티브(합성),102420,5,0,102426.86,102420,102430,102420,8829,904298130,1.24328E+12,0,12139000,KOFR 지수,1091.01,0.11,0.01
364960,TIGER KRX BBIG K-뉴딜,6915,160,2.37,6917.86,6715,6940,6715,159810,1096846755,1.96386E+11,0,28400000,KRX BBIG K-뉴딜지수,1900.64,40.67,2.19
412560,TIGER KRX BBIG K-뉴딜레버리지,2865,95,3.43,2896.29,2825,2910,2740,14809,42707430,2578500000,0,900000,KRX BBIG K-뉴딜지수,1900.78,40.81,2.19
364980,TIGER KRX2차전지K-뉴딜,20320,595,3.02,20303.06,19690,20465,19550,483679,9795241100,3.68808E+11,0,18150000,KRX 2차전지 K-뉴딜지수,7136.77,208.58,3.01
412570,TIGER KRX2차전지K-뉴딜레버리지,11415,665,6.19,11306.05,10670,11535,10500,148055,1665450175,21688500000,0,1900000,KRX 2차전지 K-뉴딜지수,7136.66,208.47,3.01
292160,TIGER KRX300,16320,255,1.59,16310.21,16215,16320,16215,13,212015,11424000000,0,700000,KRX 300,1590.15,17.57,1.12
364990,TIGER KRX게임K-뉴딜,5175,55,1.07,5169.83,5140,5235,5115,95452,494751100,18371250000,0,3550000,KRX 게임 K-뉴딜지수,632.35,5.45,0.87
404540,TIGER KRX기후변화솔루션,13405,250,1.9,13439.02,13425,13480,13395,10344,138683185,25469500000,0,1900000,KRX 기후변화 솔루션지수,2556.52,47.63,1.9
364970,TIGER KRX바이오K-뉴딜,6235,240,4,6224.73,5995,6250,5995,725453,4487758190,98513000000,0,15800000,KRX 바이오 K-뉴딜지수,1878.5,73.13,4.05
365000,TIGER KRX인터넷K-뉴딜,4015,30,0.75,4017.95,4015,4040,3960,160595,643179265,43362000000,0,10800000,KRX 인터넷 K-뉴딜지수,972.75,10.38,1.08
228820,TIGER KTOP30,9170,145,1.61,9193.1,9135,9200,9135,493,4513420,7794500000,0,850000,KTOP 30,9225.9,136.68,1.5
300610,TIGER K게임,7845,70,0.9,7835.05,7755,7920,7735,13443,105822285,13336500000,0,1700000,WISE K게임 테마 지수,636.32,5.52,0.88
138530,TIGER LG그룹+펀더멘털,8510,120,1.43,8529.29,8475,8510,8395,5234,44340340,12594800000,0,1480000,MKF LG그룹+ FW,8521.88,142.07,1.7
445910,TIGER MKF배당귀족,11850,55,0.47,11837.94,11795,11850,11720,19665,231623475,20145000000,0,1700000,MKF 배당귀족 지수(시장가격지수),1199.79,5.71,0.48
289260,TIGER MSCI KOREA ESG리더스,8960,100,1.13,8976.33,8975,8975,8960,57,511835,15859200000,0,1770000,MSCI Korea Country ESG Leaders Capped Index,1304.03,14.23,1.1
289250,TIGER MSCI KOREA ESG유니버설,10180,75,0.74,10190.97,10170,10200,10170,32,325480,7329600000,0,720000,MSCI Korea ESG Universal Index,1442.7,14.64,1.03
310970,TIGER MSCI Korea TR,14670,175,1.21,14658.14,14535,14675,14535,7002,102019955,1.3379E+12,0,91200000,MSCI Korea TR Index,1475.78,17.49,1.2
269370,TIGER S&P글로벌인프라(합성),11810,-5,-0.04,11830.37,11780,11855,11780,493,5816085,7676500000,0,650000,S&P Global Infrastructure Index,2643.03,0,0
248270,TIGER S&P글로벌헬스케어(합성),20500,240,1.18,20620.68,20555,20670,20500,4564,93859750,31570000000,0,1540000,S&P Global 1200 Health Care Index,4848.74,3.07,0.06
292150,TIGER TOP10,11595,200,1.76,11596.25,11450,11605,11430,124503,1437127960,1.10095E+12,0,94950000,FnGuide TOP10 지수,4075.71,65.68,1.64
453950,TIGER TSMC밸류체인FACTSET,10935,-35,-0.32,10945.15,10915,10950,10440,30915,337893915,13668750000,0,1250000,FactSet TSMC 밸류체인 지수(시장가격지수),270.06,-0.81,-0.3
139280,TIGER 경기방어,8610,175,2.07,8609.37,8465,8610,8445,18697,159666675,62853000000,0,7300000,코스피 200 경기방어소비재,857.74,17.34,2.06
237440,TIGER 경기방어채권혼합,8825,40,0.46,8846.72,8785,8825,8785,370,3257860,7060000000,0,800000,경기방어소비재 채권혼합 지수,1349.75,7.85,0.58
319640,TIGER 골드선물(H),13300,-30,-0.23,13302.88,13275,13315,13265,77853,1033220485,31920000000,0,2400000,S&P GSCI Gold Index(TR),0,0,0
160580,TIGER 구리실물,9975,-55,-0.55,9886.32,9860,10030,9850,13135,129791010,23441250000,0,2350000,S&P GSCI Cash Copper Index,0,0,0
451530,TIGER 국고채30년스트립액티브,44635,125,0.28,44702,44370,44660,44370,22322,993069550,1.56669E+11,0,3510000,KIS STRIP 30Y Index(총수익지수),8191.26,9.99,0.12
114820,TIGER 국채3년,105685,35,0.03,105673.36,105695,105715,105645,213,22509840,66581550000,0,630000,KTB INDEX(시장가격),10242.03,-4.6,-0.04
275980,TIGER 글로벌4차산업혁신기술(합성 H),16115,60,0.37,16089.73,16025,16115,15995,25925,416030800,1.62117E+11,0,10060000,MorningStar Exponential Technologies Index(PR),2624.96,3.43,0.13
387270,TIGER 글로벌BBIG액티브,11575,-45,-0.39,11579.06,11420,11630,11420,5330,61758195,45605500000,0,3940000,NASDAQ 100,15273.05,0,0
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),9280,30,0.32,9336.22,9250,9295,9235,102337,948637540,4.72166E+11,0,50880000,Solactive Global Lithium 지수(Net Total Return),260.58,0.93,0.36
440340,TIGER 글로벌멀티에셋TIF액티브,9660,30,0.31,9652.37,9625,9680,9625,5332,51516430,26082000000,0,2700000,INDXX 멀티에셋인컴 지수(시장가격 지수),1044.85,0,0
412770,TIGER 글로벌메타버스액티브,7555,-35,-0.46,7562.68,7590,7600,7555,58479,442790235,1.55104E+11,0,20530000,Indxx Global Metaverse Index (Price Return),2400.51,-3.52,-0.15
418670,TIGER 글로벌사이버보안INDXX,9525,-75,-0.78,9442.45,9460,9560,9400,21266,201712620,9906000000,0,1040000,Indxx Cybersecurity 지수 (총수익),1607.23,-4.52,-0.28
276000,TIGER 글로벌자원생산기업(합성 H),15205,-45,-0.3,15266.4,15205,15205,15125,715,10825350,13684500000,0,900000,MorningStar Global Upstream Resources Index(PR),4206.47,13.09,0.31
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,11220,-55,-0.49,11258.22,11145,11280,11135,57746,649250720,3.46474E+11,0,30880000,Solactive Autonomous & Electric Vehicles 지수(Net Total Return),1818.1,0.02,0
371450,TIGER 글로벌클라우드컴퓨팅INDXX,9500,-90,-0.94,9453.69,9500,9515,9455,16928,160497500,49400000000,0,5200000,Indxx Global Cloud Computing Index(Net Total Return),5180.14,0.69,0.01
139310,TIGER 금속선물(H),5690,-40,-0.7,5695.42,5705,5705,5680,1440,8191655,3414000000,0,600000,S&P GSCI Industrial Metals Select Index(TR),211.15,0,0
139320,TIGER 금은선물(H),9435,-60,-0.63,9452.99,9450,9455,9400,7078,66613770,7548000000,0,800000,S&P GSCI Precious Metals Index(TR),0,0,0
137610,TIGER 농산물선물Enhanced(H),7275,90,1.25,7255.86,7230,7275,7220,712416,5171140430,18915000000,0,2600000,S&P GSCI Agriculture Enhanced Index(ER),95.29,95.29,0
182490,TIGER 단기선진하이일드(합성 H),12305,-70,-0.57,12378.55,12385,12385,12305,1729,21371390,14766000000,0,1200000,Markit iBoxx USD Liquid High Yield 0-5 year 지수,76.43,0,0
272580,TIGER 단기채권액티브,52360,5,0.01,52360.72,52360,52370,52355,32410,1696989020,5.61299E+11,0,10720000,KIS MSB 6M PLUS 지수,12452.97,0,0
157450,TIGER 단기통안채,104165,30,0.03,104158.72,104155,104170,104150,2874953,2.99465E+11,9.74047E+11,0,9351000,KIS MSB 6M(총수익),12392.04,0.69,0.01
105010,TIGER 라틴35,4185,-5,-0.12,4188.07,4185,4195,4165,5731,24018210,5859000000,0,1400000,BNY Latin America 35 ADR,2390.27,0,0
123320,TIGER 레버리지,16640,345,2.12,16654.64,16350,16715,16350,33708,559294675,39936000000,0,2400000,코스피 200,341.61,3.66,1.08
174350,TIGER 로우볼,10630,30,0.28,10600.88,10600,10630,10550,11086,121051480,5315000000,0,500000,FnGuide Low Vol 지수,10878.34,-40.45,-0.37
329200,TIGER 리츠부동산인프라,4405,-35,-0.79,4415.71,4450,4455,4395,424488,1873729140,2.79938E+11,0,63550000,FnGuide 리츠부동산인프라,1719.89,-16.25,-0.94
341850,TIGER 리츠부동산인프라채권TR KIS,4655,-35,-0.75,4671.82,4705,4705,4650,1546,7213930,28162750000,0,6050000,KIS 리츠부동산인프라채권TR 지수,35065.73,-241.64,-0.68
147970,TIGER 모멘텀,24935,230,0.93,25068.06,24935,24995,24860,896,22348350,5984400000,0,240000,FnGuide 모멘텀 지수,25273.33,195.89,0.78
182480,TIGER 미국MSCI리츠(합성 H),12200,-115,-0.93,12187.37,12210,12215,12180,21856,266707600,1.3298E+11,0,10900000,MSCI US REIT Index,1190.53,0,0
360750,TIGER 미국S&P500,14815,5,0.03,14801.12,14810,14870,14800,2215263,32856649115,1.97484E+12,0,133300000,S&P 500,4499.38,0,0
448290,TIGER 미국S&P500TR(H),11050,35,0.32,11009.71,10990,11050,10990,88706,977026910,1.35363E+11,0,12250000,S&P 500 Total Return Index,9676,0,0
225040,TIGER 미국S&P500레버리지(합성 H),29560,55,0.19,29516.66,29420,29560,29410,4223,124548900,69761600000,0,2360000,S&P 500,4499.38,0,0
429000,TIGER 미국S&P500배당귀족,10745,-35,-0.32,10733.2,10780,10785,10730,24218,260513145,29548750000,0,2750000,S&P 500 Dividend Aristocrats 지수 (Price Return),1695.59,0,0
143850,TIGER 미국S&P500선물(H),51465,10,0.02,51488.6,51375,51480,51355,688433,35412275235,2.71478E+11,0,5275000,S&P 500 Futures Index(ER),406.28,406.28,0
225030,TIGER 미국S&P500선물인버스(H),3605,-5,-0.14,3600.67,3615,3615,3600,40699,146704630,10274250000,0,2850000,S&P 500 Futures Total Return Index,672.11,672.11,0
133690,TIGER 미국나스닥100,89950,-160,-0.18,89746.95,89920,90265,89805,73091,6582196685,2.42775E+12,0,26990000,NASDAQ 100,15273.05,0,0
448300,TIGER 미국나스닥100TR(H),12695,-30,-0.24,12675.59,12660,12715,12660,84316,1070078915,77439500000,0,6100000,NASDAQ-100 Total Return Index,18227.67,0,0
435420,TIGER 미국나스닥100TR채권혼합Fn,11115,-25,-0.22,11097.7,11125,11135,11105,31923,355121085,25008750000,0,2250000,FnGuide 나스닥100 채권혼합 지수(총수익 지수),1519.77,-5.26,-0.34
